nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
M. A. Silva Corticas Do Brasil Ltda - Garibaldi,https://www.masilva.com.br,painel de madeira pinus,NOT_FOUND,Não foi encontrada nenhuma informação sobre produtos de madeira ou painéis de madeira de pinus no site da empresa.,no,no,0,5,5,"A página 'Produtos' lista apenas rolhas de cortiça (Microaglomeradas, SILKTOP®, Colmatadas EVACORK®) e cápsulas (Complex Vinho, de Espumante). Não há menção a produtos de madeira.",A empresa parece focar em rolhas de cortiça e cápsulas para vinhos e espumantes.,0,0,0,2026-01-26T18:17:55.897143+00:00,Navigated to https://www.masilva.com.br; Accepted cookies; Clicked on 'Produtos'; Scrolled down the page 3 times
Atman Br - Novo Hamburgo,https://www.atmanbrasil.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de pinus no website da empresa.,no,no,0,5,5,"Contato do site Dúvidas? Fique a vontade e Entre em contato Estamos à disposição para atendê-lo, fique à vontade para entrar em contato em horário comercial de segunda a sexta das 8:00h às 11:30h e das 13:00h às 17:30h. Ligue-nos ou Agende sua Visita +55 (43) 3275 – 1200","A empresa foca em fibras de poliéster para estofados, almofadas e travesseiros.",0,0,0,2026-01-26T18:18:25.966931+00:00,https://www.atmanbrasil.com.br; https://www.atmanbrasil.com.br/produtos/; https://www.atmanbrasil.com.br/contato/
Rcd Distribuidora De Materiais Para Construcao Ltda - Porto Alegre,https://rcdcomercial.com,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos ou informações sobre madeira ou painéis de pinus no site.,no,no,0,5,5,"The provided webpage does not contain specific information about products made of wood, pine, or wood panels. It lists various solutions and segments within the construction industry, but does not detail the materials used in those solutions or products.",O site não fornece detalhes sobre os materiais utilizados nos produtos ou soluções oferecidas.,0,0,0,2026-01-26T18:26:24.960173+00:00,Navigated to https://rcdcomercial.com; Scrolled down; Scrolled down; Scrolled down; Scrolled down; Clicked on 'Soluções'; Scrolled down; Scrolled down; Extracted information from the page
Nesello - Caxias do Sul,https://neselloodontologia.com.br/,painel de madeira pinus,NOT_FOUND,O site da empresa é de uma clínica odontológica e não contém informações sobre produtos de madeira ou painéis de pinus.,no,no,0,5,5,"O site neselloodontologia.com.br é dedicado a serviços odontológicos, sem menção a produtos de madeira.",A empresa é uma clínica odontológica e não trabalha com materiais de madeira.,0,0,0,2026-01-26T18:27:33.310780+00:00,Navigated to https://neselloodontologia.com.br/; Scrolled down the page to find relevant information.; Concluded that the website does not contain information about wood products.
Hipermix S.A - Montenegro,https://www.hipermixbrasil.com.br/,painel de madeira pinus,NOT_FOUND,A empresa Hipermix Brasil oferece produtos de concreto e não há indicação de venda de painéis de madeira ou pinus em seu site.,no,no,0,5,5,Nenhum produto relacionado a madeira ou painéis de pinus foi encontrado.,A empresa foca em produtos de concreto.,0,0,0,2026-01-26T18:30:34.839764+00:00,Navigated to https://www.hipermixbrasil.com.br/; Clicked on 'Nossos Produtos'; Scanned product list for wood-related items.
"Tasca Industria E Comercio De Espumas, Colchoes E Estofados Ltda - Getulio Vargas",https://www.tasca.ind.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus com base nas informações visíveis e extraídas.,no,no,0,5,5,Nenhum produto relacionado a madeira ou painéis de madeira pinus foi encontrado após navegação e extração de dados da página de produtos.,"A empresa foca em espumas, colchões e estofados. Não foram encontrados produtos relacionados a madeira ou painéis de pinus.",0,0,0,2026-01-26T18:32:11.337963+00:00,Navigated to https://www.tasca.ind.br/; Accepted cookies.; Clicked 'Ver todos'.; Scrolled down multiple times to load products.; Extracted product information from visible products.; Analysis of extracted data showed no wood or pine panel related products.
J.A. Silveira - Pelotas,https://www.jasilveira.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa produz materiais derivados de pedras, não de madeira.",no,no,0,5,5,Produzimos diversos materiais derivados de pedras para construção civil.,Pedras para construção civil.,0,0,0,2026-01-26T18:32:43.412493+00:00,Navigated to https://www.jasilveira.com.br/
J. Marcon Industria E Comercio De Moveis Ltda - Sao Marcos,https://www.jmarcon.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum resultado encontrado para painel de madeira pinus. A análise dos produtos listados nas categorias não indica trabalhos com madeira ou painéis de pinus.,no,no,0,5,5,"Nenhum produto listado nas categorias 'Aparadores e Buffets', 'Bancos', 'Banquetas', 'Cadeiras', 'Complementos', 'Estantes', 'Mesas', 'Mesas Bistrô', 'Office', e 'Poltronas e Puffs' foi identificado como sendo feito de madeira ou mencionando pinus. A busca direta por 'painel de madeira pinus' também não retornou resultados.",A análise dos produtos listados nas categorias não indica trabalhos com madeira ou painéis de pinus. As categorias mencionadas incluem Acabamentos e Tecidos.,0,0,0,2026-01-26T18:39:21.574366+00:00,Navigated to https://www.jmarcon.com.br/; Scrolled down the page; Clicked on 'Ver mais produtos'; Scrolled down the page; Scrolled down the page; Searched for 'painel de madeira pinus' and pressed Enter; Navigated to 'Produtos' section; Scrolled down the page multiple times; Extracted product information from the 'Produtos' page
Iforms Fabricacao De Artefatos De Eps Ltda - Guaiba,https://iforms.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com madeira ou painéis de pinus. O foco é em blocos de construção de EPS.,no,no,0,5,5,"The provided text does not contain any mention of ""wood"", ""pine"", or related materials. The content focuses on a construction system using EPS (Expanded Polystyrene) forms.",A empresa fabrica blocos modulares de EPS preenchidos com concreto para construção civil.,0,0,0,2026-01-26T18:40:21.263967+00:00,Navigated to https://iforms.com.br/; Clicked on 'Produto' link; Scrolled down page 3 times; Extracted page content
Jhovini Moveis Ltda - Bento Goncalves,https://jhovini.com.br/,painel de madeira pinus,NOT_FOUND,Não foi encontrada nenhuma informação sobre o uso de madeira ou painéis de pinus nos produtos ou nas páginas da empresa.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,,0,0,0,2026-01-26T18:43:39.743547+00:00,Navigated to https://jhovini.com.br/; Searched for 'painel de madeira pinus'; Navigated to 'sobre nós' page and extracted content; Navigated to 'Produtos' page and analyzed product categories
Toque E Retoque Comercio De Materiais De Construcao Ltda - Novo Hamburgo,toqueeretoque.com,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de madeira pinus no site.,no,no,0,5,5,"As categorias de produtos listadas no site são: Acabamento Perfeito, Revestimentos, Louças e Metais, Acessórios, Rodapés e Finalizações, Pós obras e Manutenção, Eletrodomésticos. Nenhuma menção a madeira ou painéis de madeira pinus foi encontrada.","O site lista categorias como Acabamento Perfeito, Revestimentos, Louças e Metais, Acessórios, Rodapés e Finalizações, Pós obras e Manutenção, e Eletrodomésticos. Nenhuma menção a madeira ou painéis de madeira pinus foi encontrada.",0,0,0,2026-01-26T18:45:05.323971+00:00,Navigated to toqueeretoque.com; Accepted cookie consent; Clicked on 'Produtos' link; Scrolled down the page multiple times; Extracted page content from /produtos/
Roal Industria Metalurgica Ltda - Caxias do Sul,https://roaltech.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de pinus no site da empresa.,no,no,0,5,5,A empresa é especializada em oferecer soluções em peças técnicas metálicas.,"A empresa foca em soluções metálicas, como corte a laser, soldagem, usinagem e injeção plástica. Não há menção de trabalho com madeira ou painéis de pinus.",0,0,0,2026-01-26T18:47:05.415393+00:00,Navigated to https://roaltech.com.br/; Scrolled down the page multiple times on the 'Soluções' page.; Examined all visible content for mentions of wood or pine panels.
C.C.L. - Lajeado,https://www.cclajeado.com.br/,painel de madeira pinus,NOT_FOUND,O site é de uma igreja e não há informações sobre produtos de madeira ou painéis de pinus.,no,no,0,5,5,O site pertence à Comunidade Cristã de Lajeado e não contém informações sobre a venda de produtos de madeira.,Não foram encontrados materiais relacionados a madeira ou painéis de pinus.,0,0,0,2026-01-26T18:47:09.876283+00:00,Navigated to https://www.cclajeado.com.br/; Accepted cookies; Scrolled down twice
Homestar Brasil,https://www.homestar.com.br/,painel de madeira pinus,FOUND,"Produtos encontrados que imitam madeira, mas são feitos de poliuretano. Nenhum produto de madeira real ou pinus foi encontrado.",no,no,0,5,5,"Vigas de poliuretano HOMESTAR, também são conhecidas por vigas que imitam madeira, por serem vigas de poliuretano, são mais leves e mais resistentes, são perfeitas e rápidas de aplicar. As vigas de espuma de poliuretano, são utilizadas nos mais diversos tipos de decoração, como pergolado de madeira e revestimentos de madeira. Confira também as tábuas de poliuretano, em três cores diferentes, pode facilmente fazer barrotes falsos para pérgolas e traves de madeira antiga. Nossas vigas de poliuretano e tábuas que imitam madeira, possuem entrega imediata e são encontradas no nosso site ou em uma loja parceira no Brasil, para mais informações consulte-nos.",Os produtos nesta categoria são feitos de poliuretano e imitam madeira. Não há menção de madeira real ou pinus.,9,9,0,2026-01-26T18:47:39.741201+00:00,Navigated to Homestar Brasil.; Clicked on 'Produtos'.; Scrolled down to view categories.; Selected 'Vigas | Tábuas | Suportes'.; Extracted product details from the category page.
Moveis Bosi Ltda - Bento Goncalves,https://www.bosi.com.br/,painel de madeira pinus,ERROR,Erro ao processar: ValidationError,unknown,unknown,0,0,0,Falha no processamento.,,0,0,0,2026-01-26T17:25:11.781618+00:00,
****** - Sao Joao do Polesine,https://saojoaodopolesine.rs.gov.br/,painel de madeira pinus,ERROR,Erro ao processar: OSError,unknown,unknown,0,0,0,Falha no processamento.,,0,0,0,2026-01-26T17:58:12.357214+00:00,
