nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Bombas de água,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Alicates,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Enxadas,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Machados,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Pá,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Martelos,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Trenas,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Chaves diversas,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Serrotes,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Parafusos,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Buchas,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Eletrodomésticos em geral,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Churrasqueiras,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Linha camping,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Linha pesca,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Mangueiras,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Pulverizadores,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Cordas,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Lonas,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Tanques,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Balcões para banheiro,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Lixeiras,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Cubas,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Cilindros,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Moedores,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Estofados,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Colchões,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Cabeceiras,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Mesas,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Home,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Aparadores,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Escadas,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Equipamentos de ventilação,N/A,no,no,Mobiliário e utensílios
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Mobiliário e utensílios,Equipamentos de condicionamento de ar,N/A,no,no,Mobiliário e utensílios
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,Embala Prático 25×33 3kG,,no,no,Embala Prático 25×33 3kG
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,Utilfilme PVC 28×15 Metros,,no,no,Utilfilme PVC 28×15 Metros
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES 10mm X 30m,,no,no,CORDA TR. PP MULTICORES 10mm X 30m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES Ø 4mm x 10m,,no,no,CORDA TR. PP MULTICORES Ø 4mm x 10m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES Ø 5mm x 15m,,no,no,CORDA TR. PP MULTICORES Ø 5mm x 15m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES Ø 4mm x 15m,,no,no,CORDA TR. PP MULTICORES Ø 4mm x 15m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES Ø 5mm x 10m,,no,no,CORDA TR. PP MULTICORES Ø 5mm x 10m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES 12mm x 15m,,no,no,CORDA TR. PP MULTICORES 12mm x 15m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES 12mm x 15m,,no,no,CORDA TR. PP MULTICORES 12mm x 15m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CORDA TR. PP MULTICORES 12mm x 20m,,no,no,CORDA TR. PP MULTICORES 12mm x 20m
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,MEXEDOR DE CAFÉ CURTO,,no,no,MEXEDOR DE CAFÉ CURTO
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,CACHAÇA GABOARDI ALAMBIQUE 18,,no,no,CACHAÇA GABOARDI ALAMBIQUE 18
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,MEXEDOR DE CAFÉ LONGO,,no,no,MEXEDOR DE CAFÉ LONGO
Gaboardi Industrial De Madeiras Ltda,https://gaboardi.net.br/,2026-01-15T13:49:57.194303+00:00,,MEXEDOR DE BEBIDAS,,no,no,MEXEDOR DE BEBIDAS
Goede Comercial Ltda - Pomerode,www.goede.com.br,2026-01-15T13:02:29.821546+00:00,Revestimento,Catálogo Revestimento 3D,"PVC, Poliestireno",no,no,Downloads section
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Console 2 portas,,no,no,Console 2 portas
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Oratório 3 portas,,no,no,Oratório 3 portas
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Balcão 3 partes + 3 gavetas,,no,no,Balcão 3 partes + 3 gavetas
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Biblioteca Copenhagen 2 portas,,no,no,Biblioteca Copenhagen 2 portas
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Armário 3 portas,,no,no,Armário 3 portas
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Armário 2 portas,,no,no,Armário 2 portas
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Cama King ÉDEN,,no,no,Cama King ÉDEN
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Cama Queen ÉDEN,,no,no,Cama Queen ÉDEN
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Sofá Cama Aurora,,no,no,Sofá Cama Aurora
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Mesa Cabeceira Aurora 1 gaveta,,no,no,Mesa Cabeceira Aurora 1 gaveta
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Plataforma Aurora King,,no,no,Plataforma Aurora King
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Cama Aurora Queen,,no,no,Cama Aurora Queen
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Estante Roma 4 prateleiras,,no,no,Estante Roma 4 prateleiras
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Cadeira Infantil,,no,no,Cadeira Infantil
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Mesa Infantil,,no,no,Mesa Infantil
Gromoveis Industria E Comercio Ltda - Campo Alegre,https://gromoveis.com.br/,2026-01-15T13:08:55.013551+00:00,,Cama Aurora Solteiro,,no,no,Cama Aurora Solteiro
Hahne Construtora,https://www.hahne.com.br/,2026-01-15T13:02:07.822939+00:00,Marcenaria,Móveis de MPF sob medida,MPF,no,no,Marcenaria
Industria De Molduras Moldurarte Ltda - Braco do Norte,https://moldurarte.com.br/,2026-01-15T12:37:04.489795+00:00,Quadros vazados,Quadros vazados,,no,no,Quadros vazados
Industria De Molduras Moldurarte Ltda - Braco do Norte,https://moldurarte.com.br/,2026-01-15T12:37:04.489795+00:00,Acessórios,Acessórios,"Arame trançado 3 fios de Aço Inox, Bobina de Filme Stretch, Cantoneira de papelão para quadros, Carpet, Colas e Fitas, Foam Board Moldurarte, Fundos para porta retratos, Grampos Inmes, Massa de acabamento para moldura, Passepartout, Penduradores, Prateleira Multiuso, Tubex de Polietileno",no,no,Acessórios
Industria De Molduras Moldurarte Ltda - Braco do Norte,https://moldurarte.com.br/,2026-01-15T12:37:04.489795+00:00,Coleções,Coleções,,no,no,Coleções
Industria De Molduras Moldurarte Ltda - Braco do Norte,https://moldurarte.com.br/,2026-01-15T12:37:04.489795+00:00,Lançamentos,Lançamentos,,no,no,Lançamentos
Industria De Molduras Moldurarte Ltda - Braco do Norte,https://moldurarte.com.br/,2026-01-15T12:37:04.489795+00:00,Promoções,Promoções,,no,no,Promoções
Irani Papel E Embalagem S.A. - Rio Negrinho,https://irani.com.br,2026-01-15T13:32:54.588184+00:00,Embalagens,Chapas de Papelão Ondulado Sustentável,Papelão,no,no,Produtos e Serviços
Madebal Madeireira Baldissera Ltda - Sao Miguel do Oeste,https://www.madebal.com.br/,2026-01-15T13:43:12.071526+00:00,Portas de MDF,Linha Stilum,,no,no,Portas de MDF
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Cabos plastificados decorados,Cabos plastificados decorados,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Etiquetas,Etiquetas,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Cabos plastificados,Cabos plastificados,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Acessórios plásticos,Acessórios plásticos,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Pinturas,Pinturas,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Roscas metálicas,Roscas metálicas,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Redução de diâmetro (rebaixo),Redução de diâmetro (rebaixo),,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Vernizes,Vernizes,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Cones,Cones,,no,no,https://www.brocardo.com.br/produtos
Madeireira Brocardo Ltda - Curitibanos,https://www.brocardo.com.br/,2026-01-15T13:59:34.895393+00:00,Furos,Furos,,no,no,https://www.brocardo.com.br/produtos
Madesp Ind E Com De Madeiras Ltda - Benedito Novo,https://madesp.ind.br/,2026-01-15T12:42:26.824439+00:00,,Barcode / Propak,Unknown,no,no,## Barcode / Propak
Manoel Marchetti S.A. - Ibirama,https://www.marchetti.ind.br,2026-01-15T12:56:10.335976+00:00,Acessórios para Portas,Acessórios para Portas,,no,no,Acessórios para Portas
Manoel Marchetti S.A. - Ibirama,https://www.marchetti.ind.br,2026-01-15T12:56:10.335976+00:00,Carretéis,Carretéis,,no,no,Carretéis
Manoel Marchetti S.A. - Ibirama,https://www.marchetti.ind.br,2026-01-15T12:56:10.335976+00:00,Biomassa,Biomassa,,no,no,Biomassa
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Porta | Branca Lisa,,no,no,#### Porta | Branca Lisa
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Porta | Branca Frisada,,no,no,#### Porta | Branca Frisada
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Porta | Branca Pivotante,,no,no,#### Porta | Branca Pivotante
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Porta De Correr | Branca,,no,no,#### Porta De Correr | Branca
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Porta | Cinza Lisa,,no,no,#### Porta | Cinza Lisa
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Porta | Preta Lisa,,no,no,#### Porta | Preta Lisa
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 25 mm | 250-BR Branco,,no,no,#### Acabamentos 25 mm | 250-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 25 mm | 250-IB Imbuia,,no,no,#### Acabamentos 25 mm | 250-IB Imbuia
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 25 mm | 250-PR Preto,,no,no,#### Acabamentos 25 mm | 250-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 25 mm | 250-TU Turim,,no,no,#### Acabamentos 25 mm | 250-TU Turim
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 50 mm | 501-ABR Branco,,no,no,#### Acabamentos 50 mm | 501-ABR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 50 mm | 501-ABR Imbuia,,no,no,#### Acabamentos 50 mm | 501-ABR Imbuia
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 50 mm | 501-ABR Preto,,no,no,#### Acabamentos 50 mm | 501-ABR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Acabamentos 50 mm | 501-ABR Turim,,no,no,#### Acabamentos 50 mm | 501-ABR Turim
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 500-BR Branco,,no,no,#### Rodapé | 500-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 501-BR Branco,,no,no,#### Rodapé | 501-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 502-BR Branco,,no,no,#### Rodapé | 502-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 503-BR Branco,,no,no,#### Rodapé | 503-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 700-BR Branco,,no,no,#### Rodapé | 700-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 701-BR Branco,,no,no,#### Rodapé | 701-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 701-PR Preto,,no,no,#### Rodapé | 701-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-BR Branco,,no,no,#### Rodapé | 702-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-CA Castanho,,no,no,#### Rodapé | 702-CA Castanho
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-CE Cedro,,no,no,#### Rodapé | 702-CE Cedro
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-CI Cinza,,no,no,#### Rodapé | 702-CI Cinza
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-DP Decape Provence,,no,no,#### Rodapé | 702-DP Decape Provence
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-IB Imbuia,,no,no,#### Rodapé | 702-IB Imbuia
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-NM Nogueira Malaga,,no,no,#### Rodapé | 702-NM Nogueira Malaga
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-PR Preto,,no,no,#### Rodapé | 702-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 702-TU Turim,,no,no,#### Rodapé | 702-TU Turim
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 703-BR Branco,,no,no,#### Rodapé | 703-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 802-BR Branco,,no,no,#### Rodapé | 802-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 803-BR Branco,,no,no,#### Rodapé | 803-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 804-BR Branco,,no,no,#### Rodapé | 804-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1000-BR Branco,,no,no,#### Rodapé | 1000-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1001-BR Branco,,no,no,#### Rodapé | 1001-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1001-PR Preto,,no,no,#### Rodapé | 1001-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-BR Branco,,no,no,#### Rodapé | 1002-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-CA Castanho,,no,no,#### Rodapé | 1002-CA Castanho
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-CE Cedro,,no,no,#### Rodapé | 1002-CE Cedro
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-CI Cinza,,no,no,#### Rodapé | 1002-CI Cinza
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-DP Decape Provence,,no,no,#### Rodapé | 1002-DP Decape Provence
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-IB Imbuia,,no,no,#### Rodapé | 1002-IB Imbuia
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-NM Nogueira Malaga,,no,no,#### Rodapé | 1002-NM Nogueira Malaga
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-PR Preto,,no,no,#### Rodapé | 1002-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1002-TU Turim,,no,no,#### Rodapé | 1002-TU Turim
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1003-BR Branco,,no,no,#### Rodapé | 1003-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1201-BR Branco,,no,no,#### Rodapé | 1201-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1202-BR Branco,,no,no,#### Rodapé | 1202-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1203-BR Branco,,no,no,#### Rodapé | 1203-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1501-BR Branco,,no,no,#### Rodapé | 1501-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1502-BR Branco,,no,no,#### Rodapé | 1502-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1502-CI Cinza,,no,no,#### Rodapé | 1502-CI Cinza
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1502-PR Preto,,no,no,#### Rodapé | 1502-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 1503-BR Branco,,no,no,#### Rodapé | 1503-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 2001-BR Branco,,no,no,#### Rodapé | 2001-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 2002-BR Branco,,no,no,#### Rodapé | 2002-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 2002-PR Preto,,no,no,#### Rodapé | 2002-PR Preto
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé | 2002-CI Cinza Titanium,,no,no,#### Rodapé | 2002-CI Cinza Titanium
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé sobrepor | 1202S-BR Branco,,no,no,#### Rodapé sobrepor | 1202S-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Rodapé sobrepor | 1500S-BR Branco,,no,no,#### Rodapé sobrepor | 1500S-BR Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Boiserie | 300-BRB Branco,,no,no,#### Boiserie | 300-BRB Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Boiserie | 301-BRB Branco,,no,no,#### Boiserie | 301-BRB Branco
Moldufama - Armazem,https://www.moldufama.com.br/,2026-01-15T13:32:03.238511+00:00,,Boiserie | 400-BRB Branco,,no,no,#### Boiserie | 400-BRB Branco
