,nome_empresa,url_site,consulta,status_execucao,mensagem_pt,trabalha_com_madeira,trabalha_com_painel_pinus,flag_painel_pinus,confianca_madeira,confianca_painel_pinus,trecho_evidencia,resumo_materiais,qtde_itens_total,qtde_itens_madeira,qtde_itens_menciona_pinus,data_coleta,tentativas,nome_empresa_limpa,nm_mun,nm_uf,nu_latitude,nu_longitude
372,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
373,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
374,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
375,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
376,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
377,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
378,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Santa Catarina,-28.6382326,-49.50312358
379,S & S Comercio De Madeira Densificada E Ferragens Ltda - Nova Veneza,https://ssmdf.com.br,painel de madeira pinus,FOUND,Encontrados produtos relacionados à busca.,yes,unknown,0,85,35,A empresa oferece produtos como MDF e 'Acacia Carmel'.,"A empresa oferece uma variedade de produtos, incluindo MDF, puxadores, produtos químicos (adesivos), e ferragens. Há menção a 'MDF' e 'Acacia Carmel', que sugerem o trabalho com madeira. No entanto, não há menção explícita a painéis de pinus.",10,1,0,2026-01-15T13:03:36.455770+00:00,Navigated to https://ssmdf.com.br; Clicked on 'Produtos'; Clicked on 'MDF'; Searched for 'painel de madeira pinus' - no results; Clicked on 'Todos os produtos'; Extracted product information from https://ssmdf.com.br/produtos/,S & S Comercio De Madeira Densificada E Ferragens Ltda,NOVA VENEZA,Goiás,-16.36523319,-49.3108981
380,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
381,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
382,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
383,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
384,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
385,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
386,Brasil Pellet Industria E Comercio Ltda - Timbo,https://www.elbra.org,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações específicas sobre painéis de madeira de pinus. Foi confirmado que a empresa trabalha com madeira (pellets de resíduos da indústria madeireira).,yes,unknown,0,85,35,"Os pellets de madeira da Elbra são produzidos a partir de resíduos da indústria madeireira, garantindo uma fonte de energia limpa e renovável.",Pellets feitos de resíduos da indústria madeireira.,1,1,0,2026-01-15T13:16:53.331546+00:00,Navigated to https://www.elbra.org; Clicked 'Portfólio'; Scrolled down; Extracted from Portfolio page (no results); Navigated back to homepage; Clicked 'Pellets'; Extracted from Pellets page (found wood mention); Navigated back to homepage; Clicked 'Queimadores'; Navigated back to homepage; Clicked 'Aquecedores'; Extracted from Aquecedores page (no wood/pine mention),Brasil Pellet Industria E Comercio Ltda,TIMBO,Santa Catarina,-26.82290257,-49.27771229
387,Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,painel de madeira pinus,FOUND,"Informações sobre produtos extraídas. A análise indica que a empresa trabalha com madeira, e um produto específico menciona acácia. Não há menção explícita a painéis de pinus.",yes,unknown,0,85,35,Cadeira Cross Acácia: Category: Cadeira. Materials: Acácia. Wood-related: Yes. Pine not mentioned.,"A empresa trabalha com madeira, com um produto específico sendo de acácia. A maioria dos produtos não tem informações de material detalhadas.",22,1,0,2026-01-15T13:23:18.703714+00:00,Navigated to https://trendmovelaria.com.br/; Clicked on 'Produtos'; Accepted cookies; Scrolled down multiple times; Extracted product information,Trend Movelaria Ltda,FRAIBURGO,Santa Catarina,-27.02344696,-50.92507924
388,Trend Movelaria Ltda - Fraiburgo,https://trendmovelaria.com.br/,painel de madeira pinus,FOUND,"Informações sobre produtos extraídas. A análise indica que a empresa trabalha com madeira, e um produto específico menciona acácia. Não há menção explícita a painéis de pinus.",yes,unknown,0,85,35,Cadeira Cross Acácia: Category: Cadeira. Materials: Acácia. Wood-related: Yes. Pine not mentioned.,"A empresa trabalha com madeira, com um produto específico sendo de acácia. A maioria dos produtos não tem informações de material detalhadas.",22,1,0,2026-01-15T13:23:18.703714+00:00,Navigated to https://trendmovelaria.com.br/; Clicked on 'Produtos'; Accepted cookies; Scrolled down multiple times; Extracted product information,Trend Movelaria Ltda,FRAIBURGO,Santa Catarina,-27.02344696,-50.92507924
